Package Name,Reviewer Name,Review,Rating
org.thoughtcrime.securesms,Kate M,Easy to use. Thanks!,5
org.thoughtcrime.securesms,Naulumatua Koroi,Marvelously,5
org.thoughtcrime.securesms,Angel Corona,Excellent app,5
org.thoughtcrime.securesms,Fazal haq Mangal,Very good experience.,5
org.thoughtcrime.securesms,Taylor L.,"As many others have said, I am deeply disappointed with Signal's choice to remove SMS support, which is forcing me to now choose between using a standard SMS app in addition to Signal for encrypted messaging or give up on encrypted messaging all together for the convenience of using a single app. And all this came after the implementation of social media-like ""stories"" that seem entirely unnecessary and don't make any sense for an app that focused on secured messaging.",1
org.thoughtcrime.securesms,Stian Haugli,1 star is for introducing anonymous payments. Shame on you. bye bye signal,1
org.thoughtcrime.securesms,{ },"E2EE (end-to-end encryption) text and multimedia messaging and live video using the superb Signal protocol! Use this to put an end to your usage of the long-outdated, obsolete, and utterly insecure SMS and MMS protocols!",5
org.thoughtcrime.securesms,B Grant,"3/22/23: since last update, strange bubble appears, doesn't take me to what's Notified, especially an emoji response. Also, a smaller version of app displays, exiting throws me out and have to manually go back into app to respond. The UI is now a dumpsterfire. Don't trust this app with anything important. Migrating by pairing or restoring freezes the app. So, if you get a new device, you will have jettison your entire message archive.",1
org.thoughtcrime.securesms,JT Morris,Works well.,5
org.thoughtcrime.securesms,Leonard Coulter,Very very Good,5
org.thoughtcrime.securesms,Alok Goliya,Mind blowing,5
org.thoughtcrime.securesms,Jens Anonymous,Really great substitute for whatsapp and texting.,5
org.thoughtcrime.securesms,JiÅ™Ã­ VojtÄ›ch,"Clean, meaningful, helpful. Stopped supporting SMS.",4
org.thoughtcrime.securesms,Karen Lee-Smith,very clear.,5
org.thoughtcrime.securesms,A Google user,"Encrypted, secure. Best messaging app. Safe from third parties eavesdropping on the line of communication. Make your conversations private like you expect them to be. Recommended by Edward Snowden.",5
org.thoughtcrime.securesms,Teresa Schroen,I don't like it,1
org.thoughtcrime.securesms,burntmtnman,Bring back SMS. I know what is secure encrypted and what is not. I am a Signal contributor.,1
org.thoughtcrime.securesms,Satish Yadav,It's good but I want status option,5
org.thoughtcrime.securesms,Josiah Edwards,Was a great app until the removal of SMS support.,1
org.thoughtcrime.securesms,Mahamudul Hasan,"1. Signal slow down Phone in Group Conversation. Sometimes its hang phone. 2. Signal is too slow to delivered message. Its take a long time. 3. Signal consumption a lot of data for sending messages. 4. It always crushed in my phone. 5. Poor call quality. 6. There are no Last Seen option. Please, resolve all of those problem as soon as possible.",1
org.thoughtcrime.securesms,Marcus Gray,it's very good ðŸ’¯,5
org.thoughtcrime.securesms,Ian Jimenez,I absolutely love Signal. It's ideal for interacting with loved ones overseas without bothering with information caps or expensive phone plans. The application is unbelievably user-friendly and has a growing feature set that makes it a lot more useful. I highly advise it!,5
org.thoughtcrime.securesms,chris burnette,cool app,5
org.thoughtcrime.securesms,franciste mervil,Excellent,5
org.thoughtcrime.securesms,Pihenawa LIMBIA,Very good,5
org.thoughtcrime.securesms,roosevelt pnut9662@ aol.com,Excellent services,5
org.thoughtcrime.securesms,Ahmed Magd,Easy to use.,5
org.thoughtcrime.securesms,Sandra Warner,Like the secure privacy of conversations.,5
org.thoughtcrime.securesms,Beejey Waybill,Dope app,5
org.thoughtcrime.securesms,BjÃ¶rn Thies,Love this App,5
org.thoughtcrime.securesms,Barry Ramsey,Just installed haven't used it yet,5
org.thoughtcrime.securesms,Vaibhav Gore,Good communication app but sometime server gets down messages was not sent please fix this issue and introduce last seen of other person and story or some short video become compressed and quality became worst please fix this issue,1
org.thoughtcrime.securesms,Gilbert Kwarija,"It's simply amazing ,and it's not clogged by unsolicited messages.",5
org.thoughtcrime.securesms,Lam Yip Ming,Can't pin messages in group chat.,3
org.thoughtcrime.securesms,Busted,"Removal of SMS functionality for Android clients makes widespread adoption of the platform just as likely as it is for iMessage users... Which is to say.. very unlikely. It was hard enough to get friends and family who were apple users to see any merrit in using Signal along side iMessage.. Now, the same problem on Android if they have to use multiple messaging apps in the end. Most people just don't care about encryption (they should) Now it'll be the goto app for burner phones for criminals.",1
org.thoughtcrime.securesms,Daniel Bitar,"Arreglen su app, los mensajes demoran en enviarse hasta 5min",1
org.thoughtcrime.securesms,Tylor,Doesn't support sms anymore. Very annoying.,3
org.thoughtcrime.securesms,StaV,"Most private messaging app by far. Whatsapp is owned by Meta which also owns Facebook. And I don't know about that you, but I want my data as far from Zuckerberg as I can go, so this is the best alternative.",5
org.thoughtcrime.securesms,Seun Alabama,Great app love it,5
org.thoughtcrime.securesms,doug,Better than the rest & seurer,5
org.thoughtcrime.securesms,Yusuph Jack,I Appreciate the App,5
org.thoughtcrime.securesms,Max,"Removed SMS, added unnecessary features.",1
org.thoughtcrime.securesms,Manjot Kaur,Signal chal nhi rha mera,5
org.thoughtcrime.securesms,Wayne Underwood,Great app.,5
org.thoughtcrime.securesms,Gary Wood,Great app,5
org.thoughtcrime.securesms,Dale Price,Superb way to communicate.,5
org.thoughtcrime.securesms,Randy Torpen,I greatly appreciate this app,5
org.thoughtcrime.securesms,Teraza Salmon,Still a fab experience to use.,5
org.thoughtcrime.securesms,Colleen Lally-ross,"Privacy is important, and ya'll take it seriously!!",5
org.thoughtcrime.securesms,Debbie Lee Wilham,Awesome Sauce ðŸ˜‹,5
org.thoughtcrime.securesms,Christine A Rin,Excellent... I love this app than Viber and Whatsapp... Legit Encrypted... very secure,5
org.thoughtcrime.securesms,Elise Bartley,Awesomeness,5
org.thoughtcrime.securesms,Andrea Bratt,Much better than what's app,5
org.thoughtcrime.securesms,ronald pizzara,Messengir,5
org.thoughtcrime.securesms,A Google user,Lowered rating and cancelled donations due to removing sms,2
org.thoughtcrime.securesms,Panduranga shilpi,Good app.,5
org.thoughtcrime.securesms,Marcus Zottl,"Getting better with every update, but still needs a bit of work to really compete with WhatsApp and Co.",5
org.thoughtcrime.securesms,Greg O'Keefe,"Just works, no hassle!",5
org.thoughtcrime.securesms,Ramesh Kumar,"Given the importance of privacy and cyber security, everyone should switch to Signal. Junk WhatsApp and Instagram...",5
org.thoughtcrime.securesms,Eli O'Dempsey,Easy for lax messaging but hard to export and import,4
org.thoughtcrime.securesms,Nazmul Ansary,Excellent.. Keep It Simple,5
org.thoughtcrime.securesms,Ahmed Kowsar,Worthy to use it!,5
org.thoughtcrime.securesms,Bernadette,It was great,5
org.thoughtcrime.securesms,Naveen Chacko,Great app.loved it,5
org.thoughtcrime.securesms,Amanda Moore,Can't find what I'm looking for,3
org.thoughtcrime.securesms,Sicco van Sas,Better than WhatsApp. The most secure and private messenger out there and easy to use ðŸ‘Œ,5
org.thoughtcrime.securesms,Fliegen,"Love it! Even if I didn't care about the security features, I'd enjoy using this app anyway simply because it works better and has more features than the original messaging app on my phone. Highly recommended! Edit- dropping two stars for dropped SMS support. There were so many other options to deal with issues regarding this instead of completely dropping it as a feature.",3
org.thoughtcrime.securesms,Espen Lie Melsom Rutger,"Works very well but more important, it does not share meta data. Of course it's end to end encrypted. As of now, this is where i do all my communication...",5
org.thoughtcrime.securesms,Mina Sobhy,"Privacy is really their priority, very cool, just one minor inconvenience, When I share something from Twitter,FB ..etc to a contact on signal it doesn't proceed after unlocking the screen to the chat list , I've to unlock signal first then go back and share any content, don't wanna give up signal lock screen for better privacy so I really wish they could solve this Voice and video calls are so fast and reliable Not as cozy as telegram I must confess but a lot safer Drop Whatsapp use signal",5
org.thoughtcrime.securesms,Govardhana Yachamaneni,Its super,5
org.thoughtcrime.securesms,Tarina Nel,"No fuss, no hassle user friendly app. I recommend it for secured and effective communication.",5
org.thoughtcrime.securesms,Robert Urrutia,"Please never stop being open source. You are the chosen ones, this is the best private messaging app.",5
org.thoughtcrime.securesms,L K,"Bulk sending videos n photos usually fails. It fails to compress videos or photos and I have to resend or send in smaller chunks, less than 30 photos, or less than 5 videos. If a video is more than 500mb, it doesn't know how to compress it to a respectable size before sending.",4
org.thoughtcrime.securesms,aaron turner,Was the only comms app I ever needed until they discontinued sms support.,4
org.thoughtcrime.securesms,Alkesh Vadgama,"After update to recent version app doesn't open, it's keeps crashing ðŸ˜”... How can I able to do it my backup and all important data???",1
org.thoughtcrime.securesms,Farhan Khan,Great â£ï¸,5
org.thoughtcrime.securesms,Taigosan,they stopped sms support for stupid reason...,1
org.thoughtcrime.securesms,Jim Giordano,Great messaging and social app!,4
org.thoughtcrime.securesms,Ray Neveu,So far nice app,5
org.thoughtcrime.securesms,jothieshwaran v,Good,5
org.thoughtcrime.securesms,Aneesh Grover,I like it.,5
org.thoughtcrime.securesms,Kephas Indangasi,Exceptionally Excellent and pleasantly private.,5
org.thoughtcrime.securesms,Shelly Adele Peterson,No software issues it's good.,5
org.thoughtcrime.securesms,fardeli shah,Sooo..ok,5
org.thoughtcrime.securesms,kivumbi jimmyjames,Feel free,5
org.thoughtcrime.securesms,Lydney Gordon,It has worked great for me l would recommend it to you,5
org.thoughtcrime.securesms,Shiva Mani,Gj,1
org.thoughtcrime.securesms,Bassin Do,Very good and safe app,5
org.thoughtcrime.securesms,Puma El Busta,"There are some feature issues like camera rotating but basicaly the hat just works fine. No ads, so you can use it for what it is intended for. I really appreciate the attitude (and support with donations)",5
org.thoughtcrime.securesms,Bryan Gheen,It's easy to use and I haven't had delays in conversation.,4
org.thoughtcrime.securesms,Nancy Hilliard,Awesome,5
org.thoughtcrime.securesms,Ben,An app that works well and valuea privacy with appropriate protections. Cuatomiable privacy is great on this app.,5
org.thoughtcrime.securesms,DILLIP BARIK,It will be more better if it would have extra facility of Deleting Messages..,5
org.thoughtcrime.securesms,Richard Priest,Easy to use,4
org.thoughtcrime.securesms,Ashley Evans,I loved this app until they have decided to get rid of SMS. And they have the nerve to ask me for donations. Um...no.,1
org.thoughtcrime.securesms,Lee de Byl,"Removed SMS - just wanted to reply to an SMS on my phone, which was configured how I wanted it with Signal as my SMS client. Now need to stuff around with finding and evaluating an alternative SMS app that supports importing messages from Signal rather than the original task of sending a message. The IT industry has completely lost the plot with continuous integration and deployment.",2
org.thoughtcrime.securesms,Ashley â€œAFaithâ€ H.,Great experience for campaign usage.,5
org.thoughtcrime.securesms,Warren Bovard,All good so far.,4
org.thoughtcrime.securesms,Karina Yalom,EXELENTE APPLICATION FOR AUTHENTIC END TO END ENCRYPTION SECURITY,5
org.thoughtcrime.securesms,megan pulver,"Used to be pretty good... But then they removed sms... Claiming that sms is going away completely, but it certainly hasn't yet, and the app is much less useful without it for people who don't use signal.",1
org.thoughtcrime.securesms,Niru,I want wallpapers to sync across all users and devices in my chat group's plus you can't delete something from all users in a group chat signal sucks. I'll be moving over to telegram. If you delete something it leaves a message saying this message was deleted which is stupid.,3
org.thoughtcrime.securesms,Rock Star,"Any app that is real privacy, that nobody else can get into and read, that even keeps the sneaky government out of, is 100% positive in anyones book!",5
org.thoughtcrime.securesms,Adam Shields,Less adds,5
org.thoughtcrime.securesms,Elisha Vernon,"first time using, really enjoyed it",4
org.thoughtcrime.securesms,Max Howell,"With a short learning curve, one can do about anything the average user could want. Very flexible, very versatile, very easy to use.",5
org.thoughtcrime.securesms,Nikki P,Pretty easy to use and connect with others in my phonebook.,4
org.thoughtcrime.securesms,Rick P,Superb,5
org.thoughtcrime.securesms,Retr0,I still love signal and continue to use it with friends who do. I will not use my device defult texting app thankfuly found an alternative open source texting app to cover SMS.,5
org.thoughtcrime.securesms,Joshua,Used to be great until they removed SMS,1
org.thoughtcrime.securesms,Bill Seiders,ðŸ‘ðŸ¿,4
org.thoughtcrime.securesms,Cynthia Boehnlein,"This app did not ring my phone when a video call is coming through. Calls were dropping and only going to message. The allow video was checked on before receiving calls. Had to time the person calling to immediately check yes for videos, as the call was coming in. Thereafter it worked.",3
org.thoughtcrime.securesms,Aniket Gupta,Privacy First,5
org.thoughtcrime.securesms,JD M,Enjoy using this app,4
org.thoughtcrime.securesms,saeed Attya,Perfetto,5
org.thoughtcrime.securesms,JoAnne Melton,Private,5
org.thoughtcrime.securesms,Mohit Bhanushali,While calling an video call the video clearity is not so good as compared to what's app plz improv it,1
org.thoughtcrime.securesms,urb4n m0nk,"I've been using this app STRICTLY since 2018. Small things here & there that are a bother but for the most part, it got the job done across the board. I would prefer to pay a one-time $2.99 fee to keep SMS to non-Signal users, rather than, lose this app as my main messaging application. Regardless if I'm using the native app on my phone or another program from the store. I've donated to this app/company before, so $2.99 once doesn't hurt the metric for them to keep SMS to non-Signal users.",4
org.thoughtcrime.securesms,Sergio Dilonardo,"Images generated with MidJourney V5 cannot be sent to someone else, they are completely black. The format is .png",3
org.thoughtcrime.securesms,Brayden Traas,"Removing SMS support but adding stories, you're moving backwards. On to the next messaging app...",1
org.thoughtcrime.securesms,Nick Form,I chose this so for privacy and security and it hasn't ever let me down.,5
org.thoughtcrime.securesms,Randy,Easy to navigate!,5
org.thoughtcrime.securesms,Thibaut Chavet,"It was a great app, it allowed you to have secure messages with other people who have the app, but also normal SMS messages with other people, without having 2 different apps. Now that they're removing SMS support it has lost all appeal, it's just a simple messages app like a lot of others. Except that it also has stories, which is the most useless thing. So if you're looking for an app that does everything this isn't it, and if you're looking for a simple message app this isn't it either.",1
org.thoughtcrime.securesms,Eric Parks,BOOOOO!! You're removing a primary feature and you want me to donate!? How dare you! Bring Moxie back you exeujerks!,1
org.thoughtcrime.securesms,Steve Pfeifer,I just started using signal so far so good,5
org.thoughtcrime.securesms,Nicholas Scott,This is a great app works excellent highly suggested,5
org.thoughtcrime.securesms,Precious Ijeoma,It's nice,3
org.thoughtcrime.securesms,MubashirullahD,Reliability needs improvement,5
org.thoughtcrime.securesms,M G,"The best IM that respects your privacy and security. It is super agile, with different themes, and is easy to use (my mother thinks so, too). I don't use Telegram and Whatsapp anymore and I'm trying to get my contacts, acquaintances, and friends to use SIGNAL. The call quality and clarity is on another level. No call drops. I just wish everyone started using Signal for group msg sharing and for notifying... especially institutions. It's time to get rid of Whatsapp for good (I don't trust them).",5
org.thoughtcrime.securesms,William Gardner,I used to like this app now they won't do SMS so I lost half my friend group I guess I won't use this app anymore,1
org.thoughtcrime.securesms,Kyle Swartz,Vpn for sms,5
org.thoughtcrime.securesms,Rahmawati K.,Best application,5
org.thoughtcrime.securesms,Navajyothy Navendran,Still I can't believe the founders of Signal will sell it again like what they did for whatsapp. It is only because of Unethical countries like US based initiatives are always fooling it's users.,1
org.thoughtcrime.securesms,Adonijah,"I feel the ratings are going to tank because of the removal of SMS supported messaging. It's already getting difficult to have people switch. Still the best app out there for privacy but why add ""stories"" but not keep SMS? All the other apps do. I read the reasons for removing SMS and they just do not seem justified. Get SMS Support back in there.",4
org.thoughtcrime.securesms,S,I've used this as my messaging app for probably close to 2 years and it has been amazing! Unfortunately it has stopped supporting sms messaging and now I can't text through it to most people unless they too have the app. I'm going to miss using this app and will 100% use it again if regular sms messaging comes back to it,4
org.thoughtcrime.securesms,Valerie Alcorn,"It's been good so far. It's a bit hard for me to hear, and I'm the only one experiencing this.",4
org.thoughtcrime.securesms,Douglas Edwards,Great so far!,5
org.thoughtcrime.securesms,Chris Johnson,Works great and they won't give your data to the government,5
org.thoughtcrime.securesms,Mike Smith,Ok,2
org.thoughtcrime.securesms,Penny MacIntosh,Now other person can't open links For some reason Otherwise it would have been a 5,4
org.thoughtcrime.securesms,Frank Hillger,Works nicely. Feature requests: Allow blocking of media in chat-specific settings. And for Desktop version: Desktop sharing in video calls.,4
org.thoughtcrime.securesms,Cabana Lala,Love everything about this app.,5
org.thoughtcrime.securesms,Mattison Bunn,You can run the client on multiple PCs but only one Android device.,4
org.thoughtcrime.securesms,Sai Kiran,Good ðŸ‘,5
org.thoughtcrime.securesms,kyawmyo linn,kyawmyolinn,5
org.thoughtcrime.securesms,Troy Bates,Good for group chats but once they stop supporting sms I will probably delete. Pain to have a bunch of apps just for messages. Also don't need stories or anything please just be a secure messaging app,2
org.thoughtcrime.securesms,Eric Szpila,Good app. Glad it has been moved to not allow all sms as it definitely is more secure overall. One of the good messaging apps. Just convince your friends to use :),5
org.thoughtcrime.securesms,Mohamed Ansari,The true end to end encrypted messenger.,5
org.thoughtcrime.securesms,sijo kj,Nice app same sama wats up.,4
org.thoughtcrime.securesms,Rick S.,"MY DAILY DRIVER SMS APP: Best and most secure SMS app on Google Play store. I don't use the video or voice features regularly, but they work perfectly. All my family and friends now using this, even my elderly mother-in-law uses this app, reads our messages on her Pixel watch! âŒš Keep your chats private with this app.",5
org.thoughtcrime.securesms,Stew,"I actually really like this app but the removal of SMS is really inconvenient for me & has knocked it down in ratings. Not everyone uses this and using 2 apps for sms doesn't make much sense, unfortunately it might have to be retired now which is unfortunate.",2
org.thoughtcrime.securesms,Joe Ceccoli,"Great for years. They just dropped SMS though, and now I will consider dropping signal. It is not worth using two different apps for messages. Bring back sms or risk losing long-time users.",1
org.thoughtcrime.securesms,DÃ¡niel D,Thank you Signal this application very important to me. Because I want safe my privacy ðŸ˜‰. I've been using it for 2 years and so far no problems. I think the calls could be improved as I experience bugs when using this feature,5
org.thoughtcrime.securesms,jitendra dhoondhwal,Now this. App became good application,5
org.thoughtcrime.securesms,Forrest Dale,"Would give a 5 if they had decided to keep sms messaging around. My use case prefers signal, but uses sms for folks who dont use signal. Signal folks support ""stories"" but can't bother to support sms? This app is dying.",1
org.thoughtcrime.securesms,Dave D,Doesn't do text anymore,1
org.thoughtcrime.securesms,Pamela Paula Edwards,Just getting to know this app,5
org.thoughtcrime.securesms,Michael Sinnott,Excellent app,5
org.thoughtcrime.securesms,Han Han,Secure connection,5
org.thoughtcrime.securesms,Samm Samm,â¤ï¸â¤ï¸â¤ï¸,5
org.thoughtcrime.securesms,Alex Jarrett,Secure and functional!,5
org.thoughtcrime.securesms,Indomitus,Simple and private. As it should be.,5
org.thoughtcrime.securesms,Nirmalgopal nirmalagopal,Very very safe and useful appðŸ‘ŒðŸ‘ŒðŸ‘Œ very very nice appðŸ‘ŒðŸ‘Œ1000% safe app . thu signalðŸ‘Œâ¤ï¸ðŸ‘Œ.,5
org.thoughtcrime.securesms,Powerful People Walk Organization Shannon,Thieves use this app to hack accounts,1
org.thoughtcrime.securesms,Jeremy parker,Good app,5
org.thoughtcrime.securesms,Mido Hassan,Good,5
org.thoughtcrime.securesms,Anita Wong,"Message didn't go through straight away, can even take hours to do so, not reliable",2
org.thoughtcrime.securesms,Tasha Oemcke,Simple and easy to navigate app.,5
org.thoughtcrime.securesms,DavieT Photos,Works well,5
org.thoughtcrime.securesms,Jayne,Wonderful!,5
org.thoughtcrime.securesms,X Third Eye X,"Like many others are saying, the removal of SMS support makes absolutely no logical sense and will drive MANY users, possibly including myself, away. Many people don't use Signal and being able to use one app for so many YEARS was so nice. This move just makes no logical sense at all...and as many of us are saying, will only drive many users away from Signal. ðŸ¤·ðŸ»â€â™‚ï¸ðŸ¤·ðŸ»â€â™‚ï¸ðŸ¤·ðŸ»â€â™‚ï¸",1
org.thoughtcrime.securesms,Bert Geens,"Looks like they're going ahead with removing sms support. This was one of the main attractions of Signal, removing this shows they have no idea how they managed to gain the market share they have, nor that they care about the use-cases of most people outside their bubble. Update: Looks like they actively went user hostile removing sms support with a timer to avoid those of us who would have simply stopped updating. Avoid this application for cuae who knows what they'll do next.",1
org.thoughtcrime.securesms,Janardhan Chaturvedi,Super awesome,5
org.thoughtcrime.securesms,HARDIK TIWARI,"Hi team, Please include one feature of screenshot proof. So that signal can take the users privacy to next level.",4
org.thoughtcrime.securesms,Ukiah AmerÃ³l,I love this app and I love that I feel secure and safe not just from people but also from prying authorities who unjustly poke their nose in people's business. One thing I would like to see happen is the option to not allow screenshots you would think that that would apply towards the other party that you're sending message to but it seems that it only works for my messages so I can't take a screenshot which is so backwards. Please fix this.,4
org.thoughtcrime.securesms,Marian Cantea,Very good app. Never had any issues with it.,5
org.thoughtcrime.securesms,Anne Sowerby,Only know two households who use Signal - my own and a mieghbour,3
org.thoughtcrime.securesms,Sanjay Kadu,Nice,5
org.thoughtcrime.securesms,Brandon Hernandez,"The best messaging app for android, period. It respects your privacy, and it never fails me. The only thing I'd suggest to Signal is to look into the app not creating a bubble when choosing the option to create bubble. Aside from that, its a flawless app.",5
org.thoughtcrime.securesms,James L,Why drop SMS?,1
org.thoughtcrime.securesms,Clark Mattison,Not a safe app. Unsecured data sharing,1
org.thoughtcrime.securesms,Caleb,They dropped support for SMS & MMS messages and now I have to use two separate apps. I'd rather uninstall and switch back to SMS.,1
org.thoughtcrime.securesms,Roxitios,removing SMS was the worst thing they ever could have done for this app.,1
org.thoughtcrime.securesms,Joop Averesch,Convenient,5
org.thoughtcrime.securesms,Josh Wilson,No more sms which was the primary reason for using it above other apps.,1
org.thoughtcrime.securesms,Richard Gilmartin,"Good, so far",4
org.thoughtcrime.securesms,JJ R.,"Was a 5 star, but now a 1. No more SMS ability, no more 5 stars. You can't make everyone use an app let alone keep apps running in the background that people rarely end up using without a large crowd base, so Ill be deleting Signal. It was good while it lasted.",1
org.thoughtcrime.securesms,Nick Acosta,Sms removed,1
org.thoughtcrime.securesms,Dan Welsh,They don't steal your data,5
org.thoughtcrime.securesms,Jason Masters,Removed SMS support for no reason. These clowns don't know what they're doing.,1
org.thoughtcrime.securesms,Daniel Hooper,No more SMS support,1
org.thoughtcrime.securesms,J Red,Safe security. Best private message app far as I've researched,5
org.thoughtcrime.securesms,Norah Richtman,I stay in close contact with people in other parts of the world and signal has been the best experience I've had in being able to do that.,5
org.thoughtcrime.securesms,Aung Min Naing,nice apk,5
org.thoughtcrime.securesms,Ajay Ahlawat,Great app,5
org.thoughtcrime.securesms,Sima Jat,Excellent service ðŸ‘ŒðŸ‘,5
org.thoughtcrime.securesms,Ernest Lee,You say it's now secure. Another's can't read it,5
org.thoughtcrime.securesms,Apokalypse Allah,"So far, so good.....",3
org.thoughtcrime.securesms,Christopher Williams,I can't text people with SMS. iPhone people are stubborn and don't switch. I'm not going to use multiple apps. I need one that I can text everyone from. I don't know why Signal would take a step backwards.,1
org.thoughtcrime.securesms,Barbara Merrill,Still learning,4
org.thoughtcrime.securesms,Rain A,amazing UX,5
org.thoughtcrime.securesms,Gene Dockery,Works well and private,5
org.thoughtcrime.securesms,Vicious6,Great app if you don'want the world knowing your personal business. Endosed by Edward Snowden himself. That should say it all! * Well it has been quite sometime now. My opinions have not changed. As the net gets more dangerous everyday I still feel that Signal is your best option as far as any messaging app that you can used. I only wish it could still be used as an all-in-one (as it used to be an SMS spp as well). But I am sure Signal has their reasons for making that decision.,5
org.thoughtcrime.securesms,Dwonn Giesbrecht,Was great till they canceled the sms texting,1
org.thoughtcrime.securesms,A Google user,"Excellent for security and ease of use. Unfortunately here in early 2023 the devs went too far off the ideological deep end and alienated tons of users by removing SMS support instead of clearly marking which messages are and are not secure. So now you'll need a totally separate app for normal texts, as this only works with special encrypted Signal texts.",2
org.thoughtcrime.securesms,Killian â€œDawn Breakerâ€,Good for secure messaging. Terrible that they dropped handling standard text messages. 2 areas of improvement. Bring back text support. Have an option to actually send the text after X seconds so the sender could catch a typo.,3
org.thoughtcrime.securesms,Jeff Bishop,"It sucks, never works right!! Never!!!!",1
org.thoughtcrime.securesms,The Don,Terrible idea to end sms support.,1
org.thoughtcrime.securesms,A Google user,"I get why you dropped SMS support, and I did notice the most likely deliberate crippling since the announcement as delivery reports stopped working, but for the little texting I did, Signal was in fact a great experience. Hopefully one day you'll be able to bring it back, I bloody hate Google Messages...",5
org.thoughtcrime.securesms,Michael Marcinanis,"Great until it wasn't. Real massive shame they decided to remove SMS functionality, certainly beat all the others.",2
org.thoughtcrime.securesms,Paul N,"They dropped SMS support. This was a terrible decision. There is now no reason to pick Signal over the dozens of other ""secure messaging"" apps out there, many of which use the Signal encryption protocol.",2
org.thoughtcrime.securesms,Joshua Wright,No SMS support,1
org.thoughtcrime.securesms,Chris D,"Bring back SMS support. My wife and kids, and some friends, were happily using Signal as their messaging app. Now it doesn't support SMS, using a seperate app for SMS is too much hassle for them, so they've gone back to SMS for everything and dropped Signal. Some services - banking, government logins - send SMS codes for login. There's no option to use signal. If these people can't receive these messages in the same app, they won't use signal.",2
org.thoughtcrime.securesms,J M,No longer able to use this app without sms support. Was great while it lasted.,1
org.thoughtcrime.securesms,Kelvin Uchenna,Very good,4
org.thoughtcrime.securesms,Jazzy Plantikow,Used this app as my default message app for years. but now it doesn't support non signal messages wich is extremely inconvenient and annoying.,2
org.thoughtcrime.securesms,Samuel bad,Good app,2
org.thoughtcrime.securesms,Yvonne Sheane,So far I have found that the app works well and is simple to use. Would recommend.,5
org.thoughtcrime.securesms,Allison Chung,It is wonderful for secret talk with friends,5
org.thoughtcrime.securesms,Trey,Love it!,5
org.thoughtcrime.securesms,James Brennan,Great Service if you only use signal. I was using them as a sms messaging app then they pulled the rug out from under me and removed the option for sms. I have to move back to a default messaging app again. If they go back they can have 5 stars but until then this is what they get.. Love you guys but you did this to yourselves..,1
org.thoughtcrime.securesms,Benni,Ending SMS support was a huge step back.,1
org.thoughtcrime.securesms,"The Youngs, Jeff & Samantha","Good text and call app, looks private and secure. Good for both groups and 1-to-1 texting. No edit text feature. Like the app and look and feel. JY",5
org.thoughtcrime.securesms,nwachukwu ann,I love this App very good and give you clear voice I recommend it to all my families and friends to know about it and use it for their calls and messages.,5
org.thoughtcrime.securesms,Joseph Hennigan,"Was great. Just switched to only allowing messaging between two Signal users. Not everyone uses Signal, so it's not useless for most of your contacts. Bring SMS back!",1
org.thoughtcrime.securesms,Siphiwe Bunu,Still learning the app,3
org.thoughtcrime.securesms,Civil Engineer,Complex app.,2
org.thoughtcrime.securesms,jim Britton,Nice app,4
org.thoughtcrime.securesms,Mario Viens,"Great, free and secure app. 1. I hope they make the video chat functionality better. 2. When a user uninstalls/reinstalls the app, it deletes the history without confirming with the user if they want to keep it. This has damaged a lot of friends trust in the app since history is important! 3. Exporting files/photos is very tedious, I wish they had an option to save to a system folder that is prompted on install.",4
org.thoughtcrime.securesms,Abhishek Misra,Very good,4
org.thoughtcrime.securesms,Ian MacKinnon,app was great until they removed sms support. lost a user,1
org.thoughtcrime.securesms,Nematullah Karwarz,Signal â¤âœ…,5
org.thoughtcrime.securesms,Ø±ÙŠØ§Ø¶,Good app... audio call someone call out issue... Someone audio call and message display notification no show??? Vedio quality very good but lag issue...,4
org.thoughtcrime.securesms,Mike Vodvarka,Was quite impressed,5
org.thoughtcrime.securesms,Robin Erickson,Completely useless to me now that that it doesn't support sms. Not worth keeping a separate messaging app just to talk to the four people I convinced to use it. Won't be able to convince anyone else to use it now either because they can't text anyone else!! So stupid.,1
org.thoughtcrime.securesms,nicolas cantiotis,Very good,5
org.thoughtcrime.securesms,Nikolaos Skordilis,"Well designed, simple to use, elegant, highly adjustable and super secure. What more to ask? It does not make coffee yet but you never know what the future will bring â˜ºï¸",5
org.thoughtcrime.securesms,A Berleue,"Very user friendly, the text and call functions both work great. I like that you can delete messages for yourself, for the other party, or for both. You can use the app to send photos and videos it's the preferred messenger for me and all my friends.",5
org.thoughtcrime.securesms,David Holden,Great,5
org.thoughtcrime.securesms,Karthik R,This app was very good...ðŸ‘ I feel very comfortable to use this app.. If there is a last seen visibility I will rate 5 stars..,4
org.thoughtcrime.securesms,Radin Craft,"Keeps crashing when it asks me for the verification, never experienced this app, if this issue gets fixed i will change it to 5 stars (Probably) I'm using android 13, thats why i think....",1
org.thoughtcrime.securesms,mosjos,â˜¹ï¸,1
org.thoughtcrime.securesms,Gary Clary,Very Good ðŸ˜Š,5
org.thoughtcrime.securesms,Martin Ledvina,Spent years slowly teaching people to move from Messages to Signal and company pulled a rug under the effort. Removing SMS support killed it for me. Just remember to delete account from the app before uninstalling. Otherwise you wont get messages from the remaining signal users.,1
org.thoughtcrime.securesms,Nicole Gardner,Our group is enjoying this! Great that it takes you right to the top of your unread messages. Also like how you can react with several different emojis.,5
